PolicyNumber,Premium,SumAssured,EscalationRate,EscalationCode,IssueAge,CurrentAge,BenefitEndAge,Gender,SmokerStatus,LivesType,PremiumEscalation,PremiumType,ContractType,BenefitType,ProductType,PolicyStatus,Duration,Commission,SubstandardPremium,STC,Currency
POL00908,2484.25,155492,0.018,B,37,64,70,Female,Smoker,,,Level,Undefined,,Term,Unknown,18,0.069,469.47,Error,GBP
POL00909,2051.24,57833,0.003,D,32,47,62,Male,Smoker,,Yes,Increasing,Short Term,,Term,Continuing,2,0.071,150.88,Error,INR
POL00910,4088.73,212777,0,C,49,29,60,,Unknown,Joint,,Increasing,Short Term,Main,Whole Life,Continuing,26,0.13,101.76,Standard,USD
POL00911,2883.85,486610,0.013,A,53,65,74,Male,Non-Smoker,,,Increasing,Undefined,Rider,Term,New,17,0.135,218.55,Error,GBP
POL00912,2146.99,143928,0.02,D,41,24,72,Male,Smoker,Joint,,Level,Short Term,,Endowment,Continuing,13,0.077,88.23,Standard,GBP
POL00913,4253.76,441888,0.02,B,46,39,76,Other,Smoker,Joint,Yes,Level,Undefined,,Other,Terminated,28,0.084,437.21,Error,GBP
POL00914,3275.73,99721,0.002,D,26,31,61,Unknown,Smoker,,Yes,Mixed,Short Term,,Other,New,23,0.131,261.2,Special,INR
POL00915,1206.82,264278,0.009,D,60,41,77,Other,Non-Smoker,,Yes,Increasing,Undefined,,Endowment,Unknown,22,0.127,419.07,Standard,INR
POL00916,2598.07,229536,0.047,B,47,31,77,Male,Smoker,Single,Yes,Mixed,Short Term,Rider,Other,New,11,0.08,497.92,Error,INR
POL00917,3965.93,479734,0.022,,44,31,60,,Smoker,Single,Yes,Increasing,Undefined,,ULIP,Terminated,4,0.146,127.72,Special,EUR
POL00918,1486.17,175692,0.024,B,59,33,70,Other,Unknown,Single,No,Level,Long Term,Rider,Endowment,Unknown,26,0.062,429.14,Special,INR
POL00919,1016.46,267489,0.029,C,35,60,78,,Smoker,Single,No,Mixed,Long Term,Rider,ULIP,New,6,0.144,257.02,Error,EUR
POL00920,3618.9,357680,0.027,D,41,64,76,,Smoker,,No,Increasing,Long Term,Rider,Whole Life,Unknown,25,0.142,456.5,Standard,INR
POL00921,4193.08,254017,0.045,A,55,59,71,Unknown,Non-Smoker,Joint,Yes,Level,Undefined,,Term,Continuing,12,0.119,23.79,Error,USD
POL00922,2248.24,192566,0.045,,37,26,80,Other,Smoker,Joint,,Increasing,Long Term,Rider,Endowment,Continuing,26,0.127,230.43,Special,INR
POL00923,3515.86,77650,0.011,C,60,21,73,Unknown,Non-Smoker,Single,No,Mixed,Undefined,Main,ULIP,Terminated,23,0.078,323.19,Special,USD
POL00924,2394.34,326117,0.013,,30,44,67,Female,Smoker,,No,Level,Long Term,,Other,Terminated,6,0.105,233.49,Error,INR
POL00925,3519.06,221338,0.004,B,21,47,80,Male,Unknown,,No,Increasing,Short Term,Rider,Whole Life,Unknown,2,0.072,240.74,Standard,GBP
POL00926,2221.19,209095,0.037,A,31,55,78,Female,Smoker,,,Level,Long Term,Main,Whole Life,Terminated,1,0.138,10.42,Special,EUR
POL00927,1047.16,122209,0.012,C,36,53,60,,Unknown,Joint,No,Increasing,Short Term,,Endowment,Continuing,26,0.092,387.98,Standard,EUR
POL00928,3305.3,226530,0.026,D,25,26,62,Female,Smoker,,No,Level,Short Term,Main,Endowment,Unknown,16,0.099,280.22,Special,EUR
POL00929,3506.88,464634,0.033,C,60,33,75,Female,Non-Smoker,Joint,Yes,Increasing,Long Term,Rider,Whole Life,Terminated,16,0.13,223.66,Standard,EUR
POL00930,1098.31,418110,0.033,B,20,63,65,Male,Smoker,Joint,No,Mixed,Undefined,Main,Endowment,Terminated,6,0.101,243.21,Standard,INR
POL00931,1192.59,75975,0.029,B,36,56,80,Unknown,Smoker,,No,Increasing,Short Term,Rider,Term,Unknown,14,0.069,479.14,Special,GBP
POL00932,1034.07,417782,0.001,B,51,27,78,Unknown,Smoker,Joint,,Increasing,Long Term,Rider,Whole Life,New,11,0.061,172.96,Special,INR
POL00933,2264.68,290365,0.008,B,,55,67,Male,Smoker,,Yes,Level,Long Term,Main,Whole Life,Terminated,26,0.06,318.37,Standard,USD
POL00934,4145.44,455805,0.042,A,39,37,61,Unknown,Unknown,,,Mixed,Undefined,Main,ULIP,Continuing,5,0.115,404.78,Special,GBP
POL00935,1831.42,169458,0.005,B,21,45,74,Female,Unknown,Joint,No,Mixed,Short Term,,Other,New,10,0.135,327,Special,GBP
POL00936,4667.41,138172,0.041,D,56,39,70,,Non-Smoker,Joint,Yes,Increasing,Undefined,,ULIP,Continuing,28,0.078,145.46,Special,EUR
POL00937,3092.84,260265,0.039,C,28,23,70,Unknown,Smoker,Single,Yes,Level,Long Term,,Term,Unknown,12,0.118,174.23,Error,EUR
POL00938,3568.15,214802,0.049,D,42,53,64,Other,Non-Smoker,Joint,Yes,Mixed,Short Term,Main,Term,Unknown,-1,0.088,427.35,Standard,INR
POL00939,3257.92,313650,0.045,,24,24,63,Other,Smoker,,,Level,Short Term,Rider,Whole Life,New,7,0.069,479.48,Error,GBP
POL00940,3411.75,314437,0.022,C,43,65,71,,Unknown,,No,Increasing,Undefined,,Term,Terminated,7,0.139,482.51,Error,INR
POL00941,4467.82,155957,0.041,C,45,24,66,Other,Smoker,Joint,Yes,Mixed,Undefined,,Other,New,29,0.116,309.17,Standard,EUR
POL00942,4274.62,234344,0.031,B,49,38,80,Female,Unknown,Single,,Increasing,Undefined,Rider,Other,Terminated,4,0.116,257.35,Error,USD
POL00943,2484.38,297218,0.036,B,40,39,61,,Non-Smoker,,,Level,Undefined,Rider,Whole Life,New,30,0.147,137.25,Standard,INR
POL00944,1593.5,217921,0.025,,23,28,67,,Non-Smoker,Single,No,Level,Long Term,Main,Endowment,Continuing,10,0.134,342.66,Special,GBP
POL00945,2002.53,163488,0.01,,21,48,79,Female,Unknown,Single,,Mixed,Long Term,,Endowment,Terminated,30,0.117,125.68,Standard,GBP
POL00946,1712.82,346704,0.048,A,60,56,64,Female,Smoker,Joint,,Increasing,Undefined,Main,Endowment,Continuing,7,0.112,482.91,Special,USD
POL00947,1758.51,430376,0.049,A,53,37,76,Other,Non-Smoker,Single,,Level,Undefined,,Term,Unknown,11,0.119,51.79,Special,EUR
POL00948,2904.3,449068,0.004,B,37,31,75,Other,Unknown,Single,,Level,Long Term,Rider,Endowment,Terminated,26,0.086,224.14,Error,GBP
POL00949,2381.94,154299,0.048,D,38,49,69,Other,Unknown,Joint,Yes,Level,Long Term,Main,Other,Terminated,18,0.051,463.27,Error,INR
POL00950,4807.2,464380,0.01,B,34,64,70,Unknown,Smoker,Joint,Yes,Increasing,Long Term,Rider,Endowment,Terminated,16,0.064,470.84,Standard,GBP
POL00951,2669.08,101534,0.013,D,43,35,62,Unknown,Unknown,Single,Yes,Level,Undefined,Main,ULIP,Terminated,6,0.069,59.08,Error,USD
POL00952,3800.19,102696,0.023,D,42,25,80,Male,Non-Smoker,Single,No,Increasing,Short Term,Main,Endowment,Unknown,19,0.106,356.77,Standard,GBP
POL00953,2397.32,136861,0.029,C,37,43,66,Male,Unknown,Single,Yes,Level,Long Term,Rider,ULIP,Continuing,25,0.105,403.99,Error,INR
POL00954,4216.5,454019,0.001,A,36,29,65,,Unknown,,No,Level,Undefined,,Endowment,Continuing,20,0.117,42.85,Special,EUR
POL00955,1560.52,492186,0.014,C,40,27,78,Other,Smoker,Single,No,Increasing,Short Term,,Whole Life,Terminated,6,0.105,437.46,Standard,EUR
POL00956,4953.4,415733,0.023,A,31,48,79,Female,Unknown,,,Level,Short Term,Main,Whole Life,Continuing,10,0.13,239.11,Error,USD
POL00957,2017.2,279468,0.018,A,20,21,65,Male,Non-Smoker,,,Increasing,Long Term,Rider,Term,Terminated,3,0.1,282.86,Error,USD
POL00958,1370.95,451215,0.028,C,60,61,60,Unknown,Unknown,Single,Yes,Mixed,Undefined,,Endowment,Unknown,24,0.127,337.54,Standard,USD
POL00959,4143.65,473161,0.04,,41,37,67,Male,Non-Smoker,,,Level,Long Term,Main,Whole Life,Terminated,8,0.074,434.98,Error,GBP
POL00960,2858.44,337569,0.041,A,31,21,70,Male,Smoker,Joint,No,Mixed,Long Term,,Term,New,24,0.128,371.26,Special,EUR
POL00961,2070.43,164386,0.01,C,56,45,79,,Unknown,Single,No,Level,Short Term,Rider,Term,Terminated,16,0.125,194.62,Error,EUR
POL00962,1106.22,54753,0.045,,43,59,80,Unknown,Smoker,Single,,Mixed,Undefined,Rider,ULIP,Unknown,18,0.055,486.26,Error,EUR
POL00963,3599.67,83965,0.014,,41,31,79,,Unknown,Joint,Yes,Increasing,Short Term,,Other,New,-1,0.149,126.2,Standard,USD
POL00964,2109.22,81619,0.002,D,33,22,68,Female,Unknown,Single,,Level,Short Term,Rider,Term,Continuing,4,0.084,487.08,Special,USD
POL00965,3119.86,181290,0.001,,53,65,66,Other,Non-Smoker,Joint,Yes,Level,Undefined,Main,Whole Life,New,22,0.127,316.1,Special,GBP
POL00966,1768.76,424713,0.047,A,58,25,80,Male,Unknown,,No,Increasing,Long Term,,Other,Terminated,-1,0.071,296.72,Special,INR
POL00967,2392.03,317995,0.04,D,46,48,64,Unknown,Unknown,Joint,Yes,Increasing,Undefined,Main,Other,Continuing,9,0.121,239.78,Special,EUR
POL00968,4114.98,193949,0.016,C,29,58,80,Male,Smoker,Single,Yes,Increasing,Short Term,Rider,Term,New,17,0.086,294.64,Special,EUR
POL00969,186137,69573,0.02,,52,50,70,,Smoker,Joint,Yes,Mixed,Undefined,Rider,Whole Life,Continuing,9,0.145,82.37,Error,GBP
POL00970,2075.97,453187,0.043,,48,48,72,,Smoker,Single,No,Level,Long Term,,Endowment,Terminated,15,0.062,152.89,Standard,GBP
POL00971,2457.83,165641,0.001,C,36,31,70,Unknown,Smoker,,No,Level,Undefined,,Other,Continuing,15,0.114,294.49,Standard,EUR
POL00972,2331.43,271702,0.012,,25,36,79,,Unknown,Single,Yes,Increasing,Long Term,,Whole Life,Unknown,25,0.067,463.87,Error,GBP
POL00973,2630.17,165347,0.048,D,30,22,71,Male,Smoker,,,Increasing,Undefined,Main,ULIP,New,8,0.071,389.35,Standard,INR
POL00974,2826.83,103094,0.037,A,38,61,71,Male,Non-Smoker,,Yes,Mixed,Long Term,,Endowment,Continuing,10,0.099,397.75,Special,USD
POL00975,1117.81,351139,0.041,,33,31,78,Unknown,Unknown,,No,Level,Undefined,Main,Term,New,4,0.14,339.95,Standard,GBP
POL00976,4375.31,264137,0.02,,24,58,62,Other,Unknown,Joint,No,Increasing,Short Term,Main,Other,Terminated,19,0.088,302.6,Special,EUR
POL00977,2430.29,215243,0.001,,42,46,68,Other,Unknown,,,Level,Long Term,,Term,Terminated,10,0.062,401.54,Error,INR
POL00978,4809.55,144908,0.031,B,21,55,64,Unknown,Non-Smoker,Joint,,Increasing,Short Term,Main,ULIP,Unknown,1,0.126,59.96,Special,USD
POL00979,3077.53,465634,0.014,,42,46,77,Male,Non-Smoker,,Yes,Mixed,Long Term,,ULIP,Unknown,23,0.095,95.12,Special,INR
POL00980,2429.93,314980,0.014,,51,58,74,Female,Smoker,,,Mixed,Long Term,,Other,New,27,0.096,394.95,Special,INR
POL00981,4816.75,69397,0.031,B,37,54,76,Unknown,Unknown,Joint,,Level,Short Term,,Endowment,Terminated,13,0.118,87.4,Special,USD
POL00982,3750.01,93341,0.02,C,60,39,78,,Non-Smoker,Single,No,Level,Undefined,Main,Endowment,Unknown,3,0.116,484.47,Error,INR
POL00983,2638.38,441132,0.013,C,24,51,68,Other,Smoker,,No,Mixed,Short Term,Main,ULIP,Terminated,-1,0.069,29.57,Standard,INR
POL00984,1437.83,363009,0.044,A,47,58,79,,Unknown,Single,Yes,Increasing,Undefined,Rider,ULIP,Continuing,18,0.127,418.03,Error,GBP
POL00985,4384.57,307623,0.027,B,28,48,62,Other,Smoker,Joint,,Increasing,Short Term,,Whole Life,Continuing,1,0.056,296.23,Error,INR
POL00986,1255.31,265894,0.023,C,33,28,71,Female,Non-Smoker,Single,Yes,Mixed,Short Term,,Term,Terminated,18,0.07,497.29,Error,EUR
POL00987,4229.65,213537,0.049,A,30,37,70,Other,Non-Smoker,Single,,Increasing,Long Term,Rider,Other,Continuing,18,0.137,487.97,Error,INR
POL00988,3916.84,421319,0.017,D,29,55,76,Other,Unknown,Joint,No,Mixed,Short Term,Main,Endowment,Continuing,14,0.07,188.2,Error,INR
POL00989,1592.58,311609,0.007,A,58,31,77,Male,Unknown,Joint,Yes,Level,Undefined,Main,Term,Terminated,9,0.062,192.9,Standard,EUR
POL00990,1063.55,494004,0.019,D,41,64,62,Male,Non-Smoker,,No,Mixed,Long Term,Rider,Other,Unknown,8,0.088,135.69,Special,GBP
POL00991,2766.91,441565,0.034,B,50,62,80,Other,Non-Smoker,Joint,,Mixed,Short Term,Rider,Other,Terminated,10,0.099,489.67,Standard,EUR
POL00992,4070.76,223906,0.03,B,40,32,65,Other,Non-Smoker,,No,Mixed,Undefined,Rider,Other,Terminated,7,0.053,438.1,Special,EUR
POL00993,4094.72,269129,0.047,A,51,39,72,Female,Unknown,Joint,,Mixed,Long Term,Rider,Whole Life,Terminated,1,0.103,286.24,Special,GBP
POL00994,3934.29,405122,0.008,C,44,25,79,Other,Unknown,,,Increasing,Undefined,Main,ULIP,Unknown,16,0.092,6.47,Error,INR
POL00995,4040.81,369694,0.001,C,53,44,78,Unknown,Non-Smoker,,Yes,Increasing,Long Term,,Whole Life,Terminated,16,0.053,51.67,Standard,EUR
POL00996,3526.81,362029,0.044,B,50,32,61,Unknown,Non-Smoker,Joint,Yes,Level,Undefined,Main,Whole Life,New,14,0.122,460.47,Error,USD
POL00997,1086.75,50936,0.03,B,43,31,70,Female,Non-Smoker,,,Mixed,Undefined,,Other,Terminated,14,0.065,461.71,Error,INR
POL00998,2918.75,59875,0.018,,42,47,69,Other,Unknown,,Yes,Level,Undefined,Main,Other,Terminated,22,0.134,266.61,Standard,INR
POL00999,3656.05,416876,0.023,A,53,45,63,,Non-Smoker,,Yes,Mixed,Undefined,Rider,ULIP,Unknown,1,0.071,252.54,Error,USD
POL01000,3308.72,81051,0.017,,38,62,63,Other,Non-Smoker,,Yes,Increasing,Long Term,Rider,ULIP,Unknown,6,0.107,280.8,Error,EUR
POL00812,3522.26,443889,0.01,D,31,31,70,Other,Smoker,,,Mixed,Undefined,Rider,Endowment,Unknown,30,0.101,384.53,Special,USD
POL00359,3765.38,408675,0.01,D,56,39,66,Female,Unknown,Joint,No,Mixed,Undefined,Main,Term,New,26,0.069,399.85,Special,INR
POL00116,4387.1,190601,0.031,B,30,49,70,Male,Smoker,,Yes,Increasing,Long Term,Main,Other,Terminated,15,0.119,245.39,Special,INR
POL00731,1178.01,267324,0.038,D,26,54,77,Male,Non-Smoker,,,Mixed,Undefined,,ULIP,Terminated,27,0.115,159.37,Error,USD
POL00086,4111.91,463481,0.023,B,34,53,62,Female,Unknown,Single,No,Increasing,Short Term,Main,Other,Continuing,15,0.098,440.61,Standard,INR
POL00899,4351.75,241329,0.039,,53,36,62,Other,Smoker,,Yes,Increasing,Long Term,Main,Whole Life,New,28,0.15,427.85,Error,USD
POL00843,1247.84,124582,0.034,A,32,24,79,Unknown,Smoker,Single,,Level,Long Term,Main,Term,New,7,0.059,161.91,Error,INR
POL00881,1889.65,290167,0.021,,38,63,62,Female,Smoker,,Yes,Increasing,Undefined,Main,ULIP,Terminated,30,0.09,2.55,Error,USD
POL00708,2955.47,328348,0.027,D,23,999,79,Male,Smoker,Single,Yes,Level,Short Term,,Endowment,Continuing,1,0.12,389.38,Standard,EUR
POL00125,3070.16,232579,0.007,D,54,40,60,Female,Unknown,Single,Yes,Mixed,Short Term,Main,Whole Life,Unknown,1,0.077,395.51,Standard,INR
